Latitude,Longitude,Speed,Heading,Timestamp
41.94322,-87.68149,0,0,2018-09-21 17:08:01:298
41.94322,-87.68149,0,0,2018-09-21 17:08:01:798
41.94322,-87.68149,0,0,2018-09-21 17:08:02:298
41.94322,-87.68149,0,0,2018-09-21 17:08:02:798
41.94322,-87.68149,0,0,2018-09-21 17:08:03:298
41.94322,-87.68149,0,0,2018-09-21 17:08:03:798
41.94322,-87.68149,0,0,2018-09-21 17:08:04:297
41.94322,-87.68149,0,0,2018-09-21 17:08:04:797
41.94322,-87.68149,0,0,2018-09-21 17:08:05:297
41.94322,-87.68149,0,0,2018-09-21 17:08:05:798
41.94418,-87.68046,0,0,2018-09-21 17:08:06:297
41.94418,-87.68046,0,0,2018-09-21 17:08:06:799
41.94418,-87.68046,0,0,2018-09-21 17:08:07:298
41.94418,-87.68046,0,0,2018-09-21 17:08:07:798
41.94418,-87.68046,0,0,2018-09-21 17:08:08:298
41.94418,-87.68046,0,0,2018-09-21 17:08:08:798
41.94418,-87.68046,0,0,2018-09-21 17:08:09:298
41.94418,-87.68046,0,0,2018-09-21 17:08:09:797
41.94418,-87.68046,0,0,2018-09-21 17:08:10:298
41.94418,-87.68046,0,0,2018-09-21 17:08:10:797
41.94418,-87.68046,0,0,2018-09-21 17:08:11:298
41.94418,-87.68046,0,0,2018-09-21 17:08:11:798
41.94418,-87.68046,0,0,2018-09-21 17:08:12:298
41.94418,-87.68046,0,0,2018-09-21 17:08:12:798
41.94418,-87.68046,0,0,2018-09-21 17:08:13:298
41.94418,-87.68046,0,0,2018-09-21 17:08:13:798
41.94418,-87.68046,0,0,2018-09-21 17:08:14:298
41.94418,-87.68046,0,0,2018-09-21 17:08:14:798
41.94418,-87.68046,0,0,2018-09-21 17:08:15:298
41.94418,-87.68046,0,0,2018-09-21 17:08:15:798
41.94418,-87.68046,0,0,2018-09-21 17:08:16:298
41.94418,-87.68046,0,0,2018-09-21 17:08:16:798
41.94418,-87.68046,0,0,2018-09-21 17:08:17:298
41.94418,-87.68046,0,0,2018-09-21 17:08:17:797
41.94418,-87.68046,0,0,2018-09-21 17:08:18:298
41.94418,-87.68046,0,0,2018-09-21 17:08:18:797
41.94418,-87.68046,0,0,2018-09-21 17:08:19:298
41.94418,-87.68046,0,0,2018-09-21 17:08:19:798
41.94418,-87.68046,0,0,2018-09-21 17:08:20:298
41.94418,-87.68046,0,0,2018-09-21 17:08:20:797
41.94418,-87.68046,0,0,2018-09-21 17:08:21:298
41.94418,-87.68046,0,0,2018-09-21 17:08:21:797
41.94418,-87.68046,0,0,2018-09-21 17:08:22:298
41.94418,-87.68046,0,0,2018-09-21 17:08:22:798
41.94418,-87.68046,0,0,2018-09-21 17:08:23:298
41.94418,-87.68046,0,0,2018-09-21 17:08:23:798
41.94418,-87.68046,0,0,2018-09-21 17:08:24:297
41.94418,-87.68046,0,0,2018-09-21 17:08:24:797
41.94418,-87.68046,0,0,2018-09-21 17:08:25:298
41.94418,-87.68046,0,0,2018-09-21 17:08:25:798
41.94418,-87.68046,0,0,2018-09-21 17:08:26:298
41.94418,-87.68046,0,0,2018-09-21 17:08:26:797
41.94418,-87.68046,0,0,2018-09-21 17:08:27:298
41.94418,-87.68046,0,0,2018-09-21 17:08:27:798
41.94418,-87.68046,0,0,2018-09-21 17:08:28:297
41.94418,-87.68046,0,0,2018-09-21 17:08:28:798
41.94418,-87.68046,0,0,2018-09-21 17:08:29:298
41.94418,-87.68046,0,0,2018-09-21 17:08:29:798
41.94418,-87.68046,0,0,2018-09-21 17:08:30:297
41.94418,-87.68046,0,0,2018-09-21 17:08:30:797
41.94418,-87.68046,0,0,2018-09-21 17:08:31:298
41.94418,-87.68046,0,0,2018-09-21 17:08:31:797
41.94418,-87.68046,0,0,2018-09-21 17:08:32:298
41.94418,-87.68046,0,0,2018-09-21 17:08:32:798
41.94418,-87.68046,0,0,2018-09-21 17:08:33:298
41.94418,-87.68046,0,0,2018-09-21 17:08:33:798
41.94418,-87.68046,0,0,2018-09-21 17:08:34:297
41.94418,-87.68046,0,0,2018-09-21 17:08:34:797
41.94418,-87.68046,0,0,2018-09-21 17:08:35:298
41.94418,-87.68046,0,0,2018-09-21 17:08:35:798
41.94418,-87.68046,0,0,2018-09-21 17:08:36:297
41.94418,-87.68046,0,0,2018-09-21 17:08:36:798
41.94418,-87.68046,0,0,2018-09-21 17:08:37:298
41.94418,-87.68046,0,0,2018-09-21 17:08:37:798
41.94418,-87.68046,0,0,2018-09-21 17:08:38:298
41.94418,-87.68046,0,0,2018-09-21 17:08:38:798
41.94418,-87.68046,0,0,2018-09-21 17:08:39:298
41.94418,-87.68046,0,0,2018-09-21 17:08:39:798
41.94418,-87.68046,0,0,2018-09-21 17:08:40:298
41.94418,-87.68046,0,0,2018-09-21 17:08:40:797
41.94418,-87.68046,0,0,2018-09-21 17:08:41:298
41.94418,-87.68046,0,0,2018-09-21 17:08:41:797
41.94418,-87.68046,0,0,2018-09-21 17:08:42:298
41.94418,-87.68046,0,0,2018-09-21 17:08:42:798
41.94418,-87.68046,0,0,2018-09-21 17:08:43:298
41.94418,-87.68046,0,0,2018-09-21 17:08:43:798
41.94418,-87.68046,0,0,2018-09-21 17:08:44:298
41.94418,-87.68046,0,0,2018-09-21 17:08:44:798
41.94418,-87.68046,0,0,2018-09-21 17:08:45:298
41.94418,-87.68046,0,0,2018-09-21 17:08:45:797
41.94418,-87.68046,0,0,2018-09-21 17:08:46:298
41.94418,-87.68046,0,0,2018-09-21 17:08:46:798
41.94418,-87.68046,0,0,2018-09-21 17:08:47:298
41.94418,-87.68046,0,0,2018-09-21 17:08:47:798
41.94418,-87.68046,0,0,2018-09-21 17:08:48:298
41.94418,-87.68046,0,0,2018-09-21 17:08:48:797
41.94418,-87.68046,0,0,2018-09-21 17:08:49:298
41.94418,-87.68046,0,0,2018-09-21 17:08:49:798
41.94418,-87.68046,0,0,2018-09-21 17:08:50:298
41.94418,-87.68046,0,0,2018-09-21 17:08:50:798
41.94418,-87.68046,0,0,2018-09-21 17:08:51:298
41.94418,-87.68046,0,0,2018-09-21 17:08:51:798
41.94418,-87.68046,0,0,2018-09-21 17:08:52:297
41.94418,-87.68046,0,0,2018-09-21 17:08:52:798
41.94418,-87.68046,0,0,2018-09-21 17:08:53:298
41.94418,-87.68046,0,0,2018-09-21 17:08:53:797
41.94418,-87.68046,0,0,2018-09-21 17:08:54:298
41.94418,-87.68046,0,0,2018-09-21 17:08:54:798
41.94418,-87.68046,0,0,2018-09-21 17:08:55:297
41.94418,-87.68046,0,0,2018-09-21 17:08:55:797
41.94418,-87.68046,0,0,2018-09-21 17:08:56:298
41.94418,-87.68046,0,0,2018-09-21 17:08:56:798
41.94418,-87.68046,0,0,2018-09-21 17:08:57:298
41.94418,-87.68046,0,0,2018-09-21 17:08:57:798
41.94418,-87.68046,0,0,2018-09-21 17:08:58:297
41.94418,-87.68046,0,0,2018-09-21 17:08:58:798
41.94418,-87.68046,0,0,2018-09-21 17:08:59:298
41.94418,-87.68046,0,0,2018-09-21 17:08:59:798
41.94418,-87.68046,0,0,2018-09-21 17:09:00:297
41.94418,-87.68046,0,0,2018-09-21 17:09:00:798
41.94418,-87.68046,0,0,2018-09-21 17:09:01:298
41.94418,-87.68046,0,0,2018-09-21 17:09:01:797
41.94418,-87.68046,0,0,2018-09-21 17:09:02:298
41.94418,-87.68046,0,0,2018-09-21 17:09:02:798
41.94418,-87.68046,0,0,2018-09-21 17:09:03:298
41.94418,-87.68046,0,0,2018-09-21 17:09:03:797
41.94418,-87.68046,0,0,2018-09-21 17:09:04:298
41.94418,-87.68046,0,0,2018-09-21 17:09:04:797
41.94418,-87.68046,0,0,2018-09-21 17:09:05:298
41.94418,-87.68046,0,0,2018-09-21 17:09:05:798
41.94418,-87.68046,0,0,2018-09-21 17:09:06:297
41.94418,-87.68046,0,0,2018-09-21 17:09:06:797
41.94418,-87.68046,0,0,2018-09-21 17:09:07:297
41.94418,-87.68046,0,0,2018-09-21 17:09:07:798
41.94418,-87.68046,0,0,2018-09-21 17:09:08:297
41.94418,-87.68046,0,0,2018-09-21 17:09:08:798
41.94418,-87.68046,0,0,2018-09-21 17:09:09:297
41.94418,-87.68046,0,0,2018-09-21 17:09:09:798
41.94418,-87.68046,0,0,2018-09-21 17:09:10:298
41.94418,-87.68046,0,0,2018-09-21 17:09:10:799
41.94418,-87.68046,0,0,2018-09-21 17:09:11:298
41.94418,-87.68046,0,0,2018-09-21 17:09:11:798
41.94418,-87.68046,0,0,2018-09-21 17:09:12:297
41.94418,-87.68046,0,0,2018-09-21 17:09:12:798
41.94418,-87.68046,0,0,2018-09-21 17:09:13:297
41.94418,-87.68046,0,0,2018-09-21 17:09:13:797
41.94418,-87.68046,0,0,2018-09-21 17:09:14:298
41.94418,-87.68046,0,0,2018-09-21 17:09:14:798
41.94418,-87.68046,0,0,2018-09-21 17:09:15:297
41.94418,-87.68046,0,0,2018-09-21 17:09:15:798
41.94418,-87.68046,0,0,2018-09-21 17:09:16:297
41.94418,-87.68046,0,0,2018-09-21 17:09:16:797
41.94418,-87.68046,0,0,2018-09-21 17:09:17:298
41.94418,-87.68046,0,0,2018-09-21 17:09:17:797
41.94418,-87.68046,0,0,2018-09-21 17:09:18:298
41.94418,-87.68046,0,0,2018-09-21 17:09:18:798
41.94418,-87.68046,0,0,2018-09-21 17:09:19:297
41.94418,-87.68046,0,0,2018-09-21 17:09:19:799
41.94418,-87.68046,0,0,2018-09-21 17:09:20:298
41.94418,-87.68046,0,0,2018-09-21 17:09:20:798
41.94418,-87.68046,0,0,2018-09-21 17:09:21:297
41.94418,-87.68046,0,0,2018-09-21 17:09:21:797
41.94418,-87.68046,0,0,2018-09-21 17:09:22:298
41.94418,-87.68046,0,0,2018-09-21 17:09:22:797
41.94418,-87.68046,0,0,2018-09-21 17:09:23:298
41.94418,-87.68046,0,0,2018-09-21 17:09:23:798
41.94418,-87.68046,0,0,2018-09-21 17:09:24:298
41.94418,-87.68046,0,0,2018-09-21 17:09:24:798
41.94418,-87.68046,0,0,2018-09-21 17:09:25:297
41.94418,-87.68046,0,0,2018-09-21 17:09:25:797
41.94418,-87.68046,0,0,2018-09-21 17:09:26:297
41.94418,-87.68046,0,0,2018-09-21 17:09:26:798
41.94418,-87.68046,0,0,2018-09-21 17:09:27:298
41.94418,-87.68046,0,0,2018-09-21 17:09:27:798
41.94418,-87.68046,0,0,2018-09-21 17:09:28:298
41.94418,-87.68046,0,0,2018-09-21 17:09:28:798
41.94418,-87.68046,0,0,2018-09-21 17:09:29:298
41.94418,-87.68046,0,0,2018-09-21 17:09:29:797
41.94418,-87.68046,0,0,2018-09-21 17:09:30:298
41.94418,-87.68046,0,0,2018-09-21 17:09:30:798
41.94418,-87.68046,0,0,2018-09-21 17:09:31:297
41.94418,-87.68046,0,0,2018-09-21 17:09:31:797
41.94418,-87.68046,0,0,2018-09-21 17:09:32:298
41.94418,-87.68046,0,0,2018-09-21 17:09:32:798
41.94418,-87.68046,0,0,2018-09-21 17:09:33:298
41.94418,-87.68046,0,0,2018-09-21 17:09:33:798
41.94418,-87.68046,0,0,2018-09-21 17:09:34:297
41.94418,-87.68046,0,0,2018-09-21 17:09:34:797
41.94418,-87.68046,0,0,2018-09-21 17:09:35:298
41.94418,-87.68046,0,0,2018-09-21 17:09:35:798
41.94418,-87.68046,0,0,2018-09-21 17:09:36:297
41.94418,-87.68046,0,0,2018-09-21 17:09:36:797
41.94418,-87.68046,0,0,2018-09-21 17:09:37:297
41.94418,-87.68046,0,0,2018-09-21 17:09:37:797
41.94418,-87.68046,0,0,2018-09-21 17:09:38:298
41.94418,-87.68046,0,0,2018-09-21 17:09:38:797
41.94418,-87.68046,0,0,2018-09-21 17:09:39:298
41.94418,-87.68046,0,0,2018-09-21 17:09:39:798
41.94418,-87.68046,0,0,2018-09-21 17:09:40:298
41.94418,-87.68046,0,0,2018-09-21 17:09:40:798
41.94418,-87.68046,0,0,2018-09-21 17:09:41:297
41.94418,-87.68046,0,0,2018-09-21 17:09:41:797
41.94418,-87.68046,0,0,2018-09-21 17:09:42:298
41.94418,-87.68046,0,0,2018-09-21 17:09:42:797
41.94418,-87.68046,0,0,2018-09-21 17:09:43:298
41.94418,-87.68046,0,0,2018-09-21 17:09:43:797
41.94418,-87.68046,0,0,2018-09-21 17:09:44:298
41.94418,-87.68046,0,0,2018-09-21 17:09:44:797
41.94418,-87.68046,0,0,2018-09-21 17:09:45:298
41.94418,-87.68046,0,0,2018-09-21 17:09:45:798
41.94418,-87.68046,0,0,2018-09-21 17:09:46:298
41.94418,-87.68046,0,0,2018-09-21 17:09:46:797
41.94418,-87.68046,0,0,2018-09-21 17:09:47:298
41.94418,-87.68046,0,0,2018-09-21 17:09:47:797
41.94418,-87.68046,0,0,2018-09-21 17:09:48:298
41.94418,-87.68046,0,0,2018-09-21 17:09:48:797
41.94418,-87.68046,0,0,2018-09-21 17:09:49:298
41.94418,-87.68046,0,0,2018-09-21 17:09:49:798
41.94418,-87.68046,0,0,2018-09-21 17:09:50:297
41.94418,-87.68046,0,0,2018-09-21 17:09:50:798
41.94418,-87.68046,0,0,2018-09-21 17:09:51:298
41.94418,-87.68046,0,0,2018-09-21 17:09:51:797
41.94418,-87.68046,0,0,2018-09-21 17:09:52:298
41.94418,-87.68046,0,0,2018-09-21 17:09:52:798
41.94418,-87.68046,0,0,2018-09-21 17:09:53:298
41.94418,-87.68046,0,0,2018-09-21 17:09:53:797
41.94418,-87.68046,0,0,2018-09-21 17:09:54:298
41.94418,-87.68046,0,0,2018-09-21 17:09:54:798
41.94418,-87.68046,0,0,2018-09-21 17:09:55:298
41.94418,-87.68046,0,0,2018-09-21 17:09:55:798
41.94418,-87.68046,0,0,2018-09-21 17:09:56:297
41.94418,-87.68046,0,0,2018-09-21 17:09:56:797
41.94418,-87.68046,0,0,2018-09-21 17:09:57:298
41.94418,-87.68046,0,0,2018-09-21 17:09:57:798
41.94418,-87.68046,0,0,2018-09-21 17:09:58:297
41.94418,-87.68046,0,0,2018-09-21 17:09:58:797
41.94418,-87.68046,0,0,2018-09-21 17:09:59:298
41.94418,-87.68046,0,0,2018-09-21 17:09:59:798
41.94418,-87.68046,0,0,2018-09-21 17:10:00:298
41.94418,-87.68046,0,0,2018-09-21 17:10:00:799
41.94418,-87.68046,0,0,2018-09-21 17:10:01:298
41.94418,-87.68046,0,0,2018-09-21 17:10:01:799
41.94418,-87.68046,0,0,2018-09-21 17:10:02:298
41.94418,-87.68046,0,0,2018-09-21 17:10:02:797
41.94418,-87.68046,0,0,2018-09-21 17:10:03:297
41.94418,-87.68046,0,0,2018-09-21 17:10:03:797
41.94418,-87.68046,0,0,2018-09-21 17:10:04:298
41.94418,-87.68046,0,0,2018-09-21 17:10:04:798
41.94418,-87.68046,0,0,2018-09-21 17:10:05:298
41.94418,-87.68046,0,0,2018-09-21 17:10:05:798
41.94418,-87.68046,0,0,2018-09-21 17:10:06:297
41.94418,-87.68046,0,0,2018-09-21 17:10:06:798
41.94418,-87.68046,0,0,2018-09-21 17:10:07:297
41.94418,-87.68046,0,0,2018-09-21 17:10:07:797
41.94418,-87.68046,0,0,2018-09-21 17:10:08:298
41.94418,-87.68046,0,0,2018-09-21 17:10:08:797
41.94418,-87.68046,0,0,2018-09-21 17:10:09:298
41.94418,-87.68046,0,0,2018-09-21 17:10:09:798
41.94418,-87.68046,0,0,2018-09-21 17:10:10:298
41.94418,-87.68046,0,0,2018-09-21 17:10:10:798
41.94418,-87.68046,0,0,2018-09-21 17:10:11:298
41.94418,-87.68046,0,0,2018-09-21 17:10:11:798
41.94418,-87.68046,0,0,2018-09-21 17:10:12:298
41.94418,-87.68046,0,0,2018-09-21 17:10:12:797
41.94418,-87.68046,0,0,2018-09-21 17:10:13:298
41.94418,-87.68046,0,0,2018-09-21 17:10:13:798
41.94418,-87.68046,0,0,2018-09-21 17:10:14:298
41.94418,-87.68046,0,0,2018-09-21 17:10:14:798
41.94418,-87.68046,0,0,2018-09-21 17:10:15:298
41.94418,-87.68046,0,0,2018-09-21 17:10:15:797
41.94418,-87.68046,0,0,2018-09-21 17:10:16:298
41.94418,-87.68046,0,0,2018-09-21 17:10:16:799
41.94418,-87.68046,0,0,2018-09-21 17:10:17:298
41.94418,-87.68046,0,0,2018-09-21 17:10:17:797
41.94418,-87.68046,0,0,2018-09-21 17:10:18:298
41.94418,-87.68046,0,0,2018-09-21 17:10:18:797
41.94418,-87.68046,0,0,2018-09-21 17:10:19:298
41.94418,-87.68046,0,0,2018-09-21 17:10:19:797
41.94418,-87.68046,0,0,2018-09-21 17:10:20:298
41.94418,-87.68046,0,0,2018-09-21 17:10:20:798
41.94418,-87.68046,0,0,2018-09-21 17:10:21:297
41.94418,-87.68046,0,0,2018-09-21 17:10:21:798
41.94418,-87.68046,0,0,2018-09-21 17:10:22:298
41.94418,-87.68046,0,0,2018-09-21 17:10:22:797
41.94418,-87.68046,0,0,2018-09-21 17:10:23:298
41.94418,-87.68046,0,0,2018-09-21 17:10:23:798
41.94418,-87.68046,0,0,2018-09-21 17:10:24:298
41.94418,-87.68046,0,0,2018-09-21 17:10:24:798
41.94418,-87.68046,0,0,2018-09-21 17:10:25:298
41.94418,-87.68046,0,0,2018-09-21 17:10:25:798
41.94418,-87.68046,0,0,2018-09-21 17:10:26:297
41.94418,-87.68046,0,0,2018-09-21 17:10:26:797
41.94418,-87.68046,0,0,2018-09-21 17:10:27:298
41.94418,-87.68046,0,0,2018-09-21 17:10:27:797
41.94418,-87.68046,0,0,2018-09-21 17:10:28:298
41.94418,-87.68046,0,0,2018-09-21 17:10:28:797
41.94418,-87.68046,0,0,2018-09-21 17:10:29:298
41.94418,-87.68046,0,0,2018-09-21 17:10:29:797
41.94418,-87.68046,0,0,2018-09-21 17:10:30:297
41.94418,-87.68046,0,0,2018-09-21 17:10:30:797
41.94418,-87.68046,0,0,2018-09-21 17:10:31:298
41.94418,-87.68046,0,0,2018-09-21 17:10:31:798
41.94418,-87.68046,0,0,2018-09-21 17:10:32:298
41.94418,-87.68046,0,0,2018-09-21 17:10:32:798
41.94418,-87.68046,0,0,2018-09-21 17:10:33:298
41.94418,-87.68046,0,0,2018-09-21 17:10:33:797
41.94418,-87.68046,0,0,2018-09-21 17:10:34:298
41.94418,-87.68046,0,0,2018-09-21 17:10:34:797
41.94418,-87.68046,0,0,2018-09-21 17:10:35:298
41.94418,-87.68046,0,0,2018-09-21 17:10:35:799
41.94418,-87.68046,0,0,2018-09-21 17:10:36:298
41.94418,-87.68046,0,0,2018-09-21 17:10:36:798
41.94418,-87.68046,0,0,2018-09-21 17:10:37:297
41.94418,-87.68046,0,0,2018-09-21 17:10:37:797
41.94418,-87.68046,0,0,2018-09-21 17:10:38:298
41.94418,-87.68046,0,0,2018-09-21 17:10:38:798
41.94418,-87.68046,0,0,2018-09-21 17:10:39:297
41.94418,-87.68046,0,0,2018-09-21 17:10:39:798
41.94418,-87.68046,0,0,2018-09-21 17:10:40:298
41.94418,-87.68046,0,0,2018-09-21 17:10:40:798
41.94418,-87.68046,0,0,2018-09-21 17:10:41:297
41.94418,-87.68046,0,0,2018-09-21 17:10:41:797
41.94418,-87.68046,0,0,2018-09-21 17:10:42:298
41.94418,-87.68046,0,0,2018-09-21 17:10:42:797
41.94418,-87.68046,0,0,2018-09-21 17:10:43:298
41.94418,-87.68046,0,0,2018-09-21 17:10:43:799
41.94418,-87.68046,0,0,2018-09-21 17:10:44:298
41.94418,-87.68046,0,0,2018-09-21 17:10:44:798
41.94418,-87.68046,0,0,2018-09-21 17:10:45:297
41.94418,-87.68046,0,0,2018-09-21 17:10:45:797
41.94418,-87.68046,0,0,2018-09-21 17:10:46:298
41.94418,-87.68046,0,0,2018-09-21 17:10:46:797
41.94418,-87.68046,0,0,2018-09-21 17:10:47:297
41.94418,-87.68046,0,0,2018-09-21 17:10:47:797
41.94418,-87.68046,0,0,2018-09-21 17:10:48:298
41.94418,-87.68046,0,0,2018-09-21 17:10:48:798
41.94418,-87.68046,0,0,2018-09-21 17:10:49:298
41.94418,-87.68046,0,0,2018-09-21 17:10:49:798
41.94418,-87.68046,0,0,2018-09-21 17:10:50:298
41.94418,-87.68046,0,0,2018-09-21 17:10:50:798
41.94418,-87.68046,0,0,2018-09-21 17:10:51:297
41.94418,-87.68046,0,0,2018-09-21 17:10:51:797
41.94418,-87.68046,0,0,2018-09-21 17:10:52:297
41.94418,-87.68046,0,0,2018-09-21 17:10:52:797
41.94418,-87.68046,0,0,2018-09-21 17:10:53:298
41.94418,-87.68046,0,0,2018-09-21 17:10:53:798
41.94418,-87.68046,0,0,2018-09-21 17:10:54:298
41.94418,-87.68046,0,0,2018-09-21 17:10:54:797
41.94418,-87.68046,0,0,2018-09-21 17:10:55:297
41.94418,-87.68046,0,0,2018-09-21 17:10:55:797
41.94418,-87.68046,0,0,2018-09-21 17:10:56:298
41.94418,-87.68046,0,0,2018-09-21 17:10:56:798
41.94418,-87.68046,0,0,2018-09-21 17:10:57:297
41.94418,-87.68046,0,0,2018-09-21 17:10:57:799
41.94418,-87.68046,0,0,2018-09-21 17:10:58:297
41.94418,-87.68046,0,0,2018-09-21 17:10:58:798
41.94418,-87.68046,0,0,2018-09-21 17:10:59:297
41.94418,-87.68046,0,0,2018-09-21 17:10:59:798
41.94418,-87.68046,0,0,2018-09-21 17:11:00:298
41.94418,-87.68046,0,0,2018-09-21 17:11:00:798
41.94418,-87.68046,0,0,2018-09-21 17:11:01:298
41.94418,-87.68046,0,0,2018-09-21 17:11:01:797
41.94418,-87.68046,0,0,2018-09-21 17:11:02:298
41.94418,-87.68046,0,0,2018-09-21 17:11:02:798
41.94418,-87.68046,0,0,2018-09-21 17:11:03:298
41.94418,-87.68046,0,0,2018-09-21 17:11:03:798
41.94418,-87.68046,0,0,2018-09-21 17:11:04:297
41.94418,-87.68046,0,0,2018-09-21 17:11:04:798
41.94418,-87.68046,0,0,2018-09-21 17:11:05:298
41.94418,-87.68046,0,0,2018-09-21 17:11:05:798
41.94418,-87.68046,0,0,2018-09-21 17:11:06:298
41.94418,-87.68046,0,0,2018-09-21 17:11:06:798
41.94418,-87.68046,0,0,2018-09-21 17:11:07:298
41.94418,-87.68046,0,0,2018-09-21 17:11:07:797
41.94418,-87.68046,0,0,2018-09-21 17:11:08:297
41.94418,-87.68046,0,0,2018-09-21 17:11:08:797
41.94418,-87.68046,0,0,2018-09-21 17:11:09:298
41.94418,-87.68046,0,0,2018-09-21 17:11:09:798
41.94418,-87.68046,0,0,2018-09-21 17:11:10:298
41.94418,-87.68046,0,0,2018-09-21 17:11:10:797
41.94418,-87.68046,0,0,2018-09-21 17:11:11:298
41.94418,-87.68046,0,0,2018-09-21 17:11:11:797
41.94418,-87.68046,0,0,2018-09-21 17:11:12:297
41.94418,-87.68046,0,0,2018-09-21 17:11:12:797
41.94418,-87.68046,0,0,2018-09-21 17:11:13:298
41.94418,-87.68046,0,0,2018-09-21 17:11:13:797
41.94418,-87.68046,0,0,2018-09-21 17:11:14:298
41.94418,-87.68046,0,0,2018-09-21 17:11:14:798
41.94418,-87.68046,0,0,2018-09-21 17:11:15:298
41.94418,-87.68046,0,0,2018-09-21 17:11:15:798
41.94418,-87.68046,0,0,2018-09-21 17:11:16:298
41.94418,-87.68046,0,0,2018-09-21 17:11:16:797
41.94418,-87.68046,0,0,2018-09-21 17:11:17:298
41.94418,-87.68046,0,0,2018-09-21 17:11:17:797
41.94418,-87.68046,0,0,2018-09-21 17:11:18:298
41.94418,-87.68046,0,0,2018-09-21 17:11:18:798
41.94418,-87.68046,0,0,2018-09-21 17:11:19:297
41.94418,-87.68046,0,0,2018-09-21 17:11:19:798
41.94418,-87.68046,0,0,2018-09-21 17:11:20:298
41.94418,-87.68046,0,0,2018-09-21 17:11:20:798
41.94418,-87.68046,0,0,2018-09-21 17:11:21:298
41.94418,-87.68046,0,0,2018-09-21 17:11:21:798
41.94418,-87.68046,0,0,2018-09-21 17:11:22:297
41.94418,-87.68046,0,0,2018-09-21 17:11:22:798
41.94418,-87.68046,0,0,2018-09-21 17:11:23:297
41.94418,-87.68046,0,0,2018-09-21 17:11:23:798
41.94418,-87.68046,0,0,2018-09-21 17:11:24:298
41.94418,-87.68046,0,0,2018-09-21 17:11:24:798
41.94418,-87.68046,0,0,2018-09-21 17:11:25:298
41.94418,-87.68046,0,0,2018-09-21 17:11:25:798
41.94418,-87.68046,0,0,2018-09-21 17:11:26:297
41.94418,-87.68046,0,0,2018-09-21 17:11:26:797
41.94418,-87.68046,0,0,2018-09-21 17:11:27:298
41.94418,-87.68046,0,0,2018-09-21 17:11:27:798
41.94418,-87.68046,0,0,2018-09-21 17:11:28:298
41.94418,-87.68046,0,0,2018-09-21 17:11:28:798
41.94418,-87.68046,0,0,2018-09-21 17:11:29:298
41.94418,-87.68046,0,0,2018-09-21 17:11:29:798
41.94418,-87.68046,0,0,2018-09-21 17:11:30:297
41.94418,-87.68046,0,0,2018-09-21 17:11:30:798
41.94418,-87.68046,0,0,2018-09-21 17:11:31:297
41.94418,-87.68046,0,0,2018-09-21 17:11:31:797
41.94418,-87.68046,0,0,2018-09-21 17:11:32:298
41.94418,-87.68046,0,0,2018-09-21 17:11:32:799
41.94418,-87.68046,0,0,2018-09-21 17:11:33:298
41.94418,-87.68046,0,0,2018-09-21 17:11:33:797
41.94418,-87.68046,0,0,2018-09-21 17:11:34:298
41.94418,-87.68046,0,0,2018-09-21 17:11:34:799
41.94418,-87.68046,0,0,2018-09-21 17:11:35:297
41.94418,-87.68046,0,0,2018-09-21 17:11:35:798
41.94418,-87.68046,0,0,2018-09-21 17:11:36:298
41.94418,-87.68046,0,0,2018-09-21 17:11:36:798
41.94418,-87.68046,0,0,2018-09-21 17:11:37:297
41.94418,-87.68046,0,0,2018-09-21 17:11:37:797
41.94418,-87.68046,0,0,2018-09-21 17:11:38:298
41.94418,-87.68046,0,0,2018-09-21 17:11:38:798
41.94418,-87.68046,0,0,2018-09-21 17:11:39:297
41.94418,-87.68046,0,0,2018-09-21 17:11:39:797
41.94418,-87.68046,0,0,2018-09-21 17:11:40:298
41.94418,-87.68046,0,0,2018-09-21 17:11:40:799
41.94418,-87.68046,0,0,2018-09-21 17:11:41:298
41.94418,-87.68046,0,0,2018-09-21 17:11:41:798
41.94418,-87.68046,0,0,2018-09-21 17:11:42:298
41.94418,-87.68046,0,0,2018-09-21 17:11:42:798
41.94418,-87.68046,0,0,2018-09-21 17:11:43:298
41.94418,-87.68046,0,0,2018-09-21 17:11:43:798
41.94418,-87.68046,0,0,2018-09-21 17:11:44:297
41.94418,-87.68046,0,0,2018-09-21 17:11:44:798
41.94418,-87.68046,0,0,2018-09-21 17:11:45:297
41.94322,-87.68148,0,0,2018-09-21 17:11:45:797
41.94322,-87.68148,0,0,2018-09-21 17:11:46:298
41.94322,-87.68148,0,0,2018-09-21 17:11:46:799
41.94322,-87.68148,0,0,2018-09-21 17:11:47:298
41.94322,-87.68148,0,0,2018-09-21 17:11:47:797
41.94322,-87.68148,0,0,2018-09-21 17:11:48:298
41.94322,-87.68148,0,0,2018-09-21 17:11:48:798
41.94322,-87.68148,0,0,2018-09-21 17:11:49:298
41.94322,-87.68148,0,0,2018-09-21 17:11:49:798
41.94322,-87.68148,0,0,2018-09-21 17:11:50:297
41.94322,-87.68148,0,0,2018-09-21 17:11:50:799
41.94322,-87.68148,0,0,2018-09-21 17:11:51:298
41.94322,-87.68148,0,0,2018-09-21 17:11:51:797
41.94322,-87.68148,0,0,2018-09-21 17:11:52:298
41.94322,-87.68148,0,0,2018-09-21 17:11:52:797
41.94322,-87.68148,0,0,2018-09-21 17:11:53:298
